Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1786,16670504,Shirabe,"2026-08-07 23:28:36",599.5,2,carlmakt
1787,16665281,"[Deleted] 899172b8-e148-4564-ba8c-c46356105ab8","2026-08-05 09:55:11",599.3,2,del=cd7e9a4014b872ef
1788,16665374,UmangDobhal03,"2026-08-06 03:46:29",598.8,2,umangdobhal03
1789,16685800,"Sumit Ridhal","2026-08-08 07:06:31",598.6,2,sumitridhal
1790,16654943,"Alexis Selorm Gbeckor - Kove","2026-08-04 11:58:23",598.5,2,advancedbeginner
1791,16677701,"Coşkun Bağrıaçık","2026-08-08 00:03:12",598.4,2,cbagriacik
1792,16664251,zzy123123,"2026-08-06 06:23:01",598.2,2,zzy123123
1793,16669434,"Saugat Kannojia","2026-08-07 11:45:47",597.8,2,saugatkannojia
1794,16644410,"Swaroop Kallakuri","2026-08-04 15:40:29",597.3,2,ksjpswaroop
1795,16672473,goldfish,"2026-08-08 02:43:43",597.1,2,dolgfish
1796,16623198,"Chris D'Mello (ineligible)","2026-07-31 17:32:46",597.0,1,cdmello
1797,16646286,"C Aravindhan","2026-08-04 05:03:22",596.8,2,caravindhan
1798,16627313,"Zafer Liu","2026-08-03 05:13:39",596.6,2,zaferliu
1799,16664683,"Halapeño Farms","2026-08-07 20:54:42",596.3,2,haladaj
1800,16661287,"Jacob Hanlon","2026-08-07 14:31:36",596.3,2,jacobhanlon
1801,16669699,nikesh23,"2026-08-08 01:52:56",596.3,2,nikesh23
1802,16638883,LeiYang,"2026-08-03 15:04:07",595.9,2,leiyangcq
1803,16687135,"Kavya Bhandari","2026-08-07 22:28:14",595.7,2,kavyabhandari1998
1804,16654885,"Jason Kong","2026-08-04 06:52:19",595.7,2,jasonkongie
1805,16661983,"Victor's Team","2026-08-06 15:14:11",595.6,2,"dlordsjustified,jezrealmomoh,joludare,victorokpe"
1806,16659658,"Tim Wong","2026-08-06 02:02:30",595.4,2,wai0186
1807,16672333,"Giovanny Rodríguez","2026-08-06 06:15:43",594.8,1,giovannyrodrguez
1808,16665949,Rbda,"2026-08-06 14:18:03",593.3,2,brazvan
1809,16623824,zhangende02,"2026-08-01 01:15:21",593.1,2,zhangende02
1810,16655663,"Farmland Destroyer","2026-08-07 05:40:26",592.9,2,minghaopang
1811,16644480,"Umut Keltek","2026-08-08 00:10:42",592.7,2,umutkeltek
1812,16669778,UknesIruka,"2026-08-06 00:04:13",592.6,2,uknesiruka
1813,16659919,"SILVISTON EMMANUEL","2026-08-06 06:51:55",592.5,2,silvistonemmanuel
1814,16623189,"Aditya Mishra","2026-08-01 10:28:28",592.1,2,adityamishranika
1815,16680799,zixma13,"2026-08-07 15:36:00",591.9,1,zixma13
1816,16632855,Shreyash_Automation,"2026-08-05 06:33:43",591.7,2,shreyashautomation
1817,16689398,"Rishi Leung","2026-08-08 06:56:54",591.6,1,rishileung
1818,16676320,"Khôi Trần","2026-08-07 08:37:36",591.3,2,khoitrn
1819,16662167,"Tara Singh Kharwad","2026-08-05 17:13:10",591.2,2,tarasi7261
1820,16675452,Vladislav,"2026-08-07 08:08:46",591.1,1,simmeringoverstep
1821,16687538,aefinityaiinc,"2026-08-08 01:54:06",590.7,2,aefinityaiinc
1822,16631547,"Chong Xuan Ng","2026-08-02 09:23:38",590.5,2,chongxuanng
1823,16655595,ashsah,"2026-08-06 23:54:25",590.4,2,ashsah
1824,16665894,"Pedro Wu","2026-08-05 09:54:27",590.2,2,pedropei
1825,16677855,"Mehrdad ALMASI","2026-08-07 06:12:05",590.0,2,mehrdadal2023
1826,16679144,つるげーねふ,"2026-08-07 22:03:16",589.3,2,atom7666
1827,16633577,Boxy,"2026-08-08 02:38:00",589.1,2,boxyml
1828,16657528,"Symekah Shadrack Basweti","2026-08-05 10:17:09",588.6,2,symekah99
1829,16633097,"Matheus Bonjour Laviola da Silva","2026-08-02 11:08:21",588.5,2,matheusbonjour
1830,16664221,Anish,"2026-08-07 20:46:29",588.3,2,anishmunje
1831,16623263,ASHML,"2026-07-30 23:28:50",588.1,2,ashml
1832,16659269,"Bedirhan Dinçer","2026-08-06 14:19:21",588.0,2,bedirhandiner
1833,16658627,"Osman Can ÇETLENBİK","2026-08-05 15:25:30",587.6,2,osmancancet
1834,16654312,Xmeeeee,"2026-08-05 00:11:29",587.4,2,xmeeeee
1835,16639731,williamrawling,"2026-08-07 17:09:21",587.1,2,williamrawling
1836,16675060,"Xinger Gao","2026-08-07 16:42:41",586.6,2,xingergao
1837,16675807,cubreto,"2026-08-07 09:57:45",585.8,2,cubreto
1838,16654267,maniginam,"2026-08-07 00:30:13",585.8,2,maniginam
1839,16621437,AdamBelniak,"2026-08-03 18:15:21",585.6,2,adamos581
1840,16625434,"Chirapathleo Saelim","2026-08-04 03:43:52",585.6,2,chirapathleosaelim
1841,16662120,"Harpal Gujral","2026-08-05 17:30:19",585.5,2,harpalgujral
1842,16625808,"Etsushi Yamamoto","2026-08-01 06:47:48",585.1,2,etsushiyamamoto
1843,16658925,CYBWithFlourish,"2026-08-06 15:56:28",584.9,2,cybwithflourish
1844,16683390,Christopher34,"2026-08-08 00:20:59",584.8,2,christopher34
1845,16676278,"Om Sangwan","2026-08-06 18:21:54",584.6,2,omsangwan
1846,16685634,"Syed Asad Ali","2026-08-07 14:33:34",583.6,2,syed3000
1847,16664760,SN,"2026-08-05 19:13:14",582.3,2,spirosnianiaras
1848,16621367,Numari,"2026-07-31 16:30:01",582.0,2,numaritaisei
1849,16670986,"Anas Erami","2026-08-08 01:38:43",581.3,2,anaserami
1850,16657276,"Пётр П","2026-08-07 14:08:52",581.2,2,petrinvest
1851,16661646,"Sergey Shcherbakov","2026-08-05 22:26:16",580.6,2,sergey140146659
1852,16670755,"Amine zeDDouk","2026-08-07 13:25:20",580.0,2,aminezeddouk
1853,16661194,"Sandeep Vanapalli","2026-08-04 15:37:06",579.9,2,mrleaf
1854,16627009,c0sm1c,"2026-08-01 11:06:14",579.6,1,tanghao111
1855,16683761,"Chiefmen749 Aris","2026-08-07 12:00:40",579.5,2,saysplayz
1856,16657312,"baolood herid","2026-08-06 13:13:48",579.2,2,baoloodherid
1857,16668698,Addie,"2026-08-08 05:21:08",579.2,1,addie999
1858,16658655,HbjaHbja,"2026-08-07 07:27:25",579.1,2,hbjahbja
1859,16677166,Spectrobot,"2026-08-07 19:23:34",578.2,1,spectrobot
1860,16640516,"Alfandi Hassan","2026-08-08 03:41:33",578.0,2,alfandihassan
1861,16623271,"William Morley","2026-07-31 10:09:16",577.5,2,williamkmorley
1862,16686093,"Muhammad Usman Butt","2026-08-07 22:00:04",576.5,2,debugdemon
1863,16679098,"KIRTAN RUPESHBHAI BHOJANI","2026-08-06 23:51:52",576.5,2,kitran17
1864,16664566,"Lormann ","2026-08-07 12:41:51",575.2,2,lormann
1865,16667722,Radhouen911,"2026-08-06 21:37:37",575.0,2,radhouen911
1866,16664096,"Charles Coonce","2026-08-07 22:11:50",574.9,2,charlescoonce
1867,16655783,KonaKonaz,"2026-08-04 09:36:57",574.9,2,konakonaz
1868,16623226,"Hafida Belayd","2026-08-02 19:18:16",574.3,2,hafidabelayd
1869,16639746,"Kyle Wang","2026-08-08 03:44:00",574.1,2,ky1ewan9
1870,16668737,"Abish Pius","2026-08-05 16:32:07",573.6,1,abishpius
1871,16687390,"Mark Calvert","2026-08-07 20:55:18",573.5,2,markycalvert
1872,16666132,andres555,"2026-08-07 12:13:30",572.9,2,andres555
1873,16663871,"Iyed Djebbi","2026-08-07 09:25:07",572.7,2,iyeddjebbi
1874,16659520,"Play Code","2026-08-05 14:28:00",571.7,2,codenya
1875,16622934,"Ümit Anık","2026-08-07 21:58:42",571.5,2,mitank
1876,16659414,TTGP_TEAM,"2026-08-06 15:33:09",571.3,2,phttrntrnggia
1877,16657383,"Shih Hua Chou","2026-08-05 06:08:49",571.3,2,shihhuachou
1878,16665257,"Ken Li","2026-08-06 14:24:42",571.1,2,kenliwt
1879,16662684,"Harshini Reddy","2026-08-06 15:11:04",571.0,2,luffyh04
1880,16631981,"Karen Letir","2026-08-07 17:58:19",570.7,2,karenletir
1881,16656156,"Kshitij aucharmal","2026-08-06 04:35:27",570.4,2,narutoaucharmal
1882,16671421,"Gryffin Wang","2026-08-08 03:15:30",570.3,2,gryffindoraf
1883,16677524,"Phúc Phạm","2026-08-07 20:16:24",570.1,2,phucpham77
1884,16687294,"Madiyar Khamzanov","2026-08-07 20:28:23",570.1,1,mkhamzanov
1885,16634060,"Chí Thành Đỗ","2026-08-02 05:11:58",569.9,2,chithanhdeptrai
1886,16666066,Khush3e,"2026-08-07 22:09:43",568.9,2,khush3e
1887,16670297,"Gebreab K. Zewdie","2026-08-06 08:27:48",568.9,1,gzewdie
1888,16669123,"Alex #2","2026-08-06 22:50:30",568.6,2,alxdfy
1889,16684202,Ignat,"2026-08-07 22:58:23",568.6,2,ignatgotin
1890,16667078,dprinzensteiner,"2026-08-05 14:06:26",568.0,2,dprinzensteiner
1891,16630251,"Handry Novianto","2026-08-04 09:00:48",567.8,2,handrynovianto
1892,16686613,Zubatch,"2026-08-08 00:25:36",567.8,2,zubatch
1893,16681480,"Kevin Nguyen","2026-08-07 18:29:47",567.6,1,haidangnguyen1802
1894,16660455,"Alex Kapend","2026-08-05 08:42:26",567.6,2,alexkapend
1895,16668810,ZZZZGOD,"2026-08-07 19:11:09",567.2,2,zzzzgod
1896,16671940,LJazya,"2026-08-07 04:38:23",567.0,2,jihanelek
1897,16669170,AsadUsmanFAST,"2026-08-05 22:37:33",566.6,2,asadusmanfast
1898,16661073,PyJa,"2026-08-04 15:16:55",566.5,1,pixiux
1899,16658535,khanna.rohit5,"2026-08-08 06:45:43",566.3,2,khannarohit5
1900,16633507,"Ivan Vorfolomeev","2026-08-01 00:49:06",566.3,2,ivanvorfolomeev
1901,16674266,HamYad,"2026-08-06 18:19:46",566.2,2,hamyadlab
1902,16652952,lackmind,"2026-08-07 20:19:36",566.1,2,lackmind
1903,16658304,"KETHAVATH Aadarsh","2026-08-05 21:00:45",565.8,2,kethavathaadarsh
1904,16687548,"Shubham Tibrewal","2026-08-07 23:19:54",565.3,2,researchai2026
1905,16652661,"Petru-Mihai Craciun","2026-08-05 14:55:07",565.3,2,petrumihaicraciun
1906,16666833,DenisKoronchik,"2026-08-06 19:10:23",565.1,2,deniskoronchik
1907,16684012,ceh,"2026-08-07 13:54:56",565.0,2,emilhessman
1908,16663267,"Sravya Isukapatla","2026-08-04 20:20:36",564.8,1,sravyaisukapatla
1909,16683441,Eura73,"2026-08-07 10:02:53",563.8,2,eura73
1910,16666447,"Shuaib ayad Jasim Jasim","2026-08-06 20:51:47",563.2,2,shuaibayadjasimjasim
1911,16672105,"Natural Stupidity","2026-08-07 06:09:53",562.7,2,"parthb21,sujaygolla"
1912,16661628,PradipBanerjee,"2026-08-05 21:03:11",562.6,2,pradipbanerjee
1913,16664558,"Praneeth Annapureddy","2026-08-05 04:52:45",562.5,2,praneethannapureddy
1914,16623515,fishcat,"2026-07-31 13:04:39",562.4,2,fishcat37
1915,16656641,AndrewEly8,"2026-08-05 00:56:32",561.8,2,andrewely8
1916,16638651,Emre,"2026-08-05 23:40:59",561.5,2,emre690
1917,16623006,"Aaradhy Singhvi","2026-08-06 23:44:37",561.2,2,aaradhysinghvi
1918,16658498,cheesama,"2026-08-04 23:36:18",561.2,2,cheesama
1919,16624253,"Ho Dinh Trieu","2026-08-07 11:18:06",561.1,2,hodinhtrieu
1920,16666614,"Arjun Annamalai","2026-08-06 14:14:49",560.3,2,arjunannamalai
1921,16665184,woorym,"2026-08-06 03:30:34",560.0,2,woorym
1922,16688220,Aadicv,"2026-08-08 04:41:20",560.0,2,aadicv
1923,16664818,"B M Dimpu Shree","2026-08-07 05:49:06",559.8,2,bmdimpushree
1924,16657664,"Nguyễn Anh Kiệt 28","2026-08-06 04:17:40",559.7,2,nguynanhkit28
1925,16689344,"Shalini Gangrade","2026-08-08 06:40:50",559.4,1,shalinig1
1926,16655820,"Cory Tortorici","2026-08-08 01:05:40",559.4,2,corytortorici
1927,16673266,Preet,"2026-08-07 15:56:42",558.7,2,hpkaur34
1928,16655263,rishavsaigal,"2026-08-08 02:30:58",558.5,2,rishavsaigal
1929,16637762,"Greek olive oil","2026-08-06 04:46:50",558.1,2,alexanderchar
1930,16639125,"Caio Coelho","2026-08-04 23:22:49",557.4,2,caio41
1931,16634239,"Radhakrishnan Guhan","2026-08-04 05:23:51",557.2,2,rmsgrk
1932,16675631,"Aswini Gowda","2026-08-07 09:24:49",557.1,2,aswinigowda
1933,16662790,"Derek Earnhart","2026-08-04 18:04:01",556.7,1,derekearnhart
1934,16664439,"Tony Thekkedath","2026-08-07 08:42:12",556.5,2,thekke
1935,16659614,"Heikki Leskelä","2026-08-08 05:37:17",556.3,2,heikkileskela
1936,16624414,"Chaitanya Jamble","2026-07-31 05:42:10",556.3,1,chaitanyajamble
1937,16627751,lzeee,"2026-07-31 11:04:41",556.2,2,shzgong
1938,16665040,"Arnav Yashlaha","2026-08-05 05:44:26",555.7,2,arnavyashlaha
1939,16685582,Wasaanyi,"2026-08-08 06:22:45",555.6,1,wasaanyi
1940,16671665,"Kobata Sota","2026-08-06 07:17:03",555.5,1,kobatasota
1941,16662985,DanTheDataScienceMan,"2026-08-05 17:40:06",555.5,1,danthedatascienceman
1942,16623643,LiXingtao,"2026-07-31 01:46:36",555.4,2,lixingtao123
1943,16660923,naganikshith,"2026-08-06 08:01:09",555.0,2,naganikshith
1944,16651157,StupidXie,"2026-08-05 11:18:24",554.5,2,stupidxie
1945,16688130,"Lujia Liang","2026-08-08 03:05:03",554.2,2,lujialiang123
1946,16677303,"Chase Martyn","2026-08-08 02:17:05",553.1,2,chasemartyn
1947,16625149,Rubylicious,"2026-07-31 07:53:00",553.0,2,labibahalya
1948,16664064,lookapmaka,"2026-08-08 01:37:24",552.3,1,lookapmaka
1949,16621572,"Abdulazeez AbdulMumeen","2026-08-05 10:59:27",552.0,2,ayobeen
1950,16663804,"Fredy Meyer","2026-08-05 20:19:51",551.9,2,alexmeyerm
1951,16655881,"Zhuoran Zhao","2026-08-07 16:50:04",551.5,2,yearcakes
1952,16668813,zhaowang,"2026-08-06 05:19:52",551.5,2,zhaowangwang
1953,16631609,dlougen,"2026-08-04 16:40:03",551.4,2,dlougen
1954,16658875,"Noah Bishop","2026-08-07 08:44:54",551.3,2,noahbishop1
1955,16650485,nasu726,"2026-08-07 16:59:44",551.0,2,nasu726
1956,16677945,"Quân Trần","2026-08-08 04:19:55",550.9,2,wuntrn
1957,16660287,BhatNasir,"2026-08-04 16:29:18",550.1,2,nasir94
1958,16662592,"Vladislav Yushkevich","2026-08-06 21:21:38",550.0,2,"crazyflyingsheep,vladislavyushkevich"
1959,16651872,Evgen21,"2026-08-05 14:03:50",549.6,2,evgen21
1960,16630418,Sriram,"2026-08-07 08:31:51",549.3,1,"ritanshuprasad,sriramlingavel01"
1961,16661014,manu,"2026-08-07 01:56:20",549.0,2,manupandit
1962,16664327,"Maged Hegazy","2026-08-06 13:13:28",548.8,2,magedhegazy
1963,16633984,"Mongkhon Hatit","2026-08-04 11:58:56",548.5,2,mongkolhatit
1964,16668522,"Moatez Litaiem","2026-08-06 16:57:54",548.0,2,moatezlitaiem04
1965,16660430,"Hassaan Ibrahim","2026-08-04 12:24:31",547.6,2,hassaanibrahim
1966,16661585,"Fully Liquidated","2026-08-08 03:09:07",547.0,2,kriskilgroe
1967,16623631,SeaEag1e,"2026-07-31 06:26:17",547.0,1,seaeag1e
1968,16657574,harikrishnacs,"2026-08-04 12:28:53",546.8,2,harikrishnacs
1969,16669703,AnubhavBhadani142,"2026-08-07 07:29:54",546.5,2,anubhavbhadani142
1970,16658366,kuroneko,"2026-08-04 10:43:29",545.7,2,kurorosuke
1971,16638019,Randynho,"2026-08-02 20:19:51",545.7,2,randynho
1972,16658042,"Giampietro Pregnolato","2026-08-05 10:30:12",545.5,2,giampietropregnolato
1973,16630896,OpenBuilder,"2026-08-06 04:06:40",545.4,2,weijunguo
1974,16644023,"Yiğit Efe Albaş","2026-08-02 18:34:39",544.8,1,yiitefealba
1975,16664352,"Shreyash Asati","2026-08-06 10:40:56",544.6,1,shreyashasati
1976,16658895,kunihiro,"2026-08-06 01:08:41",544.5,1,kunihiro
1977,16660653,"yuvaraj kanchana","2026-08-07 21:55:16",544.1,2,yuvarajkanchana
1978,16658693,leehuilong,"2026-08-06 12:49:22",544.0,2,leehuilong
1979,16658520,drownedsnake,"2026-08-05 01:03:22",543.9,2,makerplay
1980,16663286,"Fan Wang","2026-08-06 02:56:56",543.3,2,wangfan420
1981,16623385,"ISAKA Tsuyoshi","2026-07-31 00:31:34",543.2,2,isakatsuyoshi
1982,16671622,"Isaac Diaz Lopez","2026-08-08 03:03:32",542.9,2,isaacdiazlopez
1983,16658202,"SNAEHATH P","2026-08-06 13:51:15",542.9,2,snaehath
1984,16658051,SethuMadhavan004,"2026-08-05 12:48:13",542.5,2,sethumadhavan004
1985,16688859,"Muhammad Fayaz Khan","2026-08-08 06:36:02",542.5,2,mfayazkhan
1986,16671425,"Gajenddra Raj","2026-08-08 01:47:03",542.2,2,gajenddra
1987,16663240,"Rilen T. L.","2026-08-07 22:52:37",542.2,2,rilentl
1988,16666596,"Daumas Benjamin","2026-08-07 21:42:06",541.3,2,daumasbenjamin
1989,16644053,Rafiozoo,"2026-08-03 19:26:40",541.1,2,rafiozoo
1990,16628268,toxic_2499,"2026-08-07 06:47:58",541.1,2,toxic2499
1991,16653379,"Asakawa Ruriko","2026-08-07 16:57:40",541.1,2,asakawaruriko
1992,16623582,yunsuxiaozi,"2026-08-01 13:59:57",540.7,2,yunsuxiaozi
1993,16676497,"Non-veg plants","2026-08-07 09:54:00",540.6,2,mohammadshadabshaikh
1994,16675686,"PRERIT MAURYA","2026-08-08 06:25:17",540.3,2,preritmaurya
1995,16681778,kzeus@003,"2026-08-07 22:21:39",540.2,2,kzeus003
1996,16675462,bkcoban,"2026-08-07 18:22:48",540.2,2,bkcoban
1997,16625418,"Hariprasanth Paranjothy","2026-08-01 05:52:19",540.2,2,hariprasanth8
1998,16663976,"wangyang denis","2026-08-08 04:14:16",540.0,2,wangyangdenis
1999,16661717,"Yaswanth Ippili","2026-08-06 11:32:13",540.0,2,yaswanthippili
2000,16668093,Sai_Dattu,"2026-08-07 07:35:01",539.6,2,saidattu2003
2001,16672292,"KARTIKEY PANWAR","2026-08-06 05:46:16",539.5,2,kartikeypanwar
2002,16657054,"ömer umut güngör","2026-08-05 06:10:22",539.5,2,merumutgngr
2003,16659681,"Aditya Seth","2026-08-08 06:54:21",539.4,2,adityaseth777
2004,16624879,indira,"2026-07-31 06:52:02",539.1,2,inansia
2005,16623503,"D Mohith","2026-08-01 01:06:22",538.6,2,dmohith
2006,16671670,"Karla Ziegler","2026-08-07 16:38:55",537.8,2,karlaziegler
2007,16654401,ChronoForensics,"2026-08-07 23:26:01",537.7,2,ryanwollmuth
2008,16668430,"john inan","2026-08-07 00:34:32",537.7,2,johninan
2009,16661659,"Ivan Zagorulko","2026-08-05 10:53:13",537.4,2,normaldaki278
2010,16676085,"Giordano Dolenz","2026-08-06 19:32:32",537.4,2,giordanodolenz
2011,16665191,JoJa,"2026-08-07 07:49:36",537.2,2,"mojyou,noahzx"
2012,16652446,"tine.sh agent","2026-08-03 14:27:07",537.2,2,sidcodegg
2013,16669494,"Abdullah Razi","2026-08-07 11:22:30",537.1,2,abdullahroninrazi
2014,16662128,BenPalmer59,"2026-08-07 21:48:02",536.0,2,benpalmer59
2015,16657063,"those how","2026-08-04 07:50:57",535.8,2,thosehow
2016,16664406,"MURDER GOOSE","2026-08-05 09:45:33",535.8,2,ujjwalar
2017,16675215,"Viljen Apalset Vassbø","2026-08-06 22:24:44",535.4,2,viljenapalsetvassb
2018,16624824,GoofyGenius,"2026-08-04 09:36:00",534.9,2,goofygenius
2019,16622842,Will,"2026-07-30 19:31:55",534.8,1,wguesdon
2020,16665134,edteoh,"2026-08-08 01:40:21",534.7,2,edteoh
2021,16656932,"Thivvin Raj","2026-08-06 06:32:48",534.4,2,thivvinraj
2022,16621402,Maxim,"2026-07-31 06:46:07",534.2,2,ektarr
2023,16665228,Jason_Qian,"2026-08-05 16:00:43",533.8,2,jasonqia
2024,16661786,Nagaraju,"2026-08-07 12:57:19",533.3,2,orugantn
2025,16627581,AidenSong123,"2026-08-06 05:12:50",533.1,2,aidensong123
2026,16676308,DC,"2026-08-07 17:50:47",533.1,2,choudahchiun
2027,16687448,"Israel Burns","2026-08-07 21:56:15",532.7,1,israelburns
2028,16660317,esgranja,"2026-08-04 18:58:48",532.6,1,esgranja
2029,16656951,"[Deleted] 6015b650-8e16-4705-8036-db40bdd2d353","2026-08-04 09:08:05",532.6,1,del=084ea76838ad756b
2030,16629201,"GUILLERMO REY PANIAGUA","2026-08-01 16:41:58",532.3,2,guillermoreypaniagua
2031,16640814,"Kritika Adhikari","2026-08-07 09:25:26",532.3,2,kritikaadhikari
2032,16669945,"Turab Zaidi","2026-08-07 13:27:44",531.7,2,turabzaidi
2033,16661990,"Olaoluwa Abiodun","2026-08-05 14:57:07",531.7,2,laoluwaa
2034,16670118,"Álvaro Benítez","2026-08-06 18:59:06",531.4,2,lvarobentezlvarez
2035,16644891,yankang_XZK,"2026-08-03 10:35:48",531.3,2,yankang233
2036,16638953,"Joe Young","2026-08-03 19:23:13",531.3,2,jsphyg
2037,16667759,"Nafis Fuad Shahid","2026-08-05 19:21:39",530.6,2,nafisfuadshahidd
2038,16661648,"Vân Nguyễn","2026-08-07 12:28:42",530.4,2,vunnguyen
2039,16675493,"Ryotaro Minato","2026-08-08 01:49:28",530.3,2,ryotarominato
2040,16687716,"Joshua Fernando","2026-08-08 06:00:28",530.2,2,joshuafernandoj
2041,16641501,Sonal,"2026-08-03 08:43:10",530.2,2,sonalm13
2042,16681441,"Lamiaa Al-bdrani","2026-08-07 04:25:50",530.0,1,lamiaaalbdrani
2043,16673923,"Gabriele Giacometti","2026-08-07 18:29:00",529.6,2,gabrielegiacometti
2044,16657681,"Prince Raj","2026-08-07 10:49:28",529.5,2,princerajmdb
2045,16666071,"Arda Yıldız","2026-08-07 20:17:56",529.3,2,xreina8
2046,16685028,"serene ng","2026-08-07 13:22:25",528.4,1,sereneng
2047,16662318,"Bardia Bahadori","2026-08-07 20:02:10",528.1,2,bardiabahadori
2048,16621585,"Rokaiya Somapti","2026-07-30 19:57:21",527.7,1,rokaiyasomapti
2049,16675780,susutem,"2026-08-08 06:35:09",527.2,1,susutem
2050,16660343,"Mert Olgun899","2026-08-05 13:05:07",527.2,2,mertolgun899
2051,16623678,Mahog,"2026-08-01 01:02:12",527.0,2,mahoganybuttstrings
2052,16632503,"Wei Hsiang Lin111","2026-08-01 07:42:33",526.5,2,weihsianglin111
2053,16664401,"Pranav Premchand","2026-08-05 03:07:24",525.6,1,pranavpremchand
2054,16659588,"Priya J","2026-08-07 03:12:45",525.5,2,priyaj21
2055,16659663,Chintakrinda_Naveen,"2026-08-08 04:18:47",525.0,2,naveen998
2056,16663241,"Kris Adamatzky","2026-08-07 18:42:29",524.9,2,krisadamatzky
2057,16670596,prabalsingh_23,"2026-08-05 22:38:05",524.6,1,prabalsingh23
2058,16670883,G*Sim,"2026-08-06 15:38:59",524.0,2,guillaumesimiand
2059,16656902,"Ram Chandra Gupta","2026-08-05 10:18:41",524.0,2,ramchandra142
2060,16660228,"Ochuwa Pearl Isa","2026-08-06 09:29:36",523.8,2,pearlisa
2061,16663258,sawe,"2026-08-05 17:07:24",523.4,2,boiihhh
2062,16659874,"ding yumeng","2026-08-04 11:07:15",523.2,1,dingyumeng
2063,16655630,askBillyWhatMamaDid,"2026-08-08 04:35:59",522.9,2,askbillywhatmamadid
2064,16676482,GitLyf,"2026-08-08 04:20:13",522.5,2,"jaideva30,rohithkrishnaak"
2065,16681655,"Tae seong Gim","2026-08-07 04:55:34",522.1,1,taeseonggim
2066,16674278,"Niels de Gier","2026-08-07 15:57:04",521.9,2,nielsdegier
2067,16669516,GorgeousCookie,"2026-08-06 09:17:13",521.4,2,axellindqvist
2068,16662428,"Sonu kumar","2026-08-06 06:00:43",521.2,2,sonukumar9142
2069,16657145,"Shudipto Trafder","2026-08-04 19:25:24",520.5,1,iamsdt
2070,16661095,"AAYUSHMAAN PATEL","2026-08-06 17:56:01",520.4,2,aayushmaanpatel
2071,16662690,"Pablo Gomez Perez","2026-08-07 06:10:15",520.2,2,pablogp
2072,16677761,"Rithuraj Nambiar","2026-08-06 18:11:41",519.4,2,rithurajnambiar
2073,16623135,mohduwaishchaudhary,"2026-07-30 22:05:45",518.5,2,muwaish5
2074,16682386,"Charbel Nehme","2026-08-08 01:32:20",518.2,2,charbelnehme
2075,16656568,"FARIATHTHEEN F","2026-08-04 11:44:49",517.5,2,fariaththeenf
2076,16630772,"Mitsuhiro Iizuka","2026-08-04 10:31:00",517.1,2,mitsuhiroiizuka
2077,16678819,"Digant Kathiriya","2026-08-07 02:07:51",516.8,2,digantkathiriya
2078,16630662,Akshatjhawar777,"2026-08-05 12:18:30",516.8,2,akshatjhawar777
2079,16633934,Alexy,"2026-08-02 08:48:27",516.7,2,alexycactus
2080,16671773,"Sawyer Lundberg","2026-08-07 03:33:23",516.2,2,sawyerlundberg
2081,16664129,"Mr M 8641","2026-08-06 18:57:45",516.0,2,mrm8641
2082,16630779,Jimmer,"2026-08-06 21:51:21",515.9,2,przemysawonr
2083,16663815,"Tetsuya Sasaki","2026-08-05 04:30:30",515.7,2,sasakitetsuya
2084,16666216,missss,"2026-08-06 06:49:00",515.1,2,missssb
2085,16668523,Bumblerrr,"2026-08-06 19:46:02",515.0,2,bumblerrr
2086,16679096,WilliamXylean,"2026-08-08 04:41:27",514.4,2,williamxylean
2087,16670475,Adib,"2026-08-06 02:02:27",513.7,2,adibemohamed
2088,16656579,"Riad Rayhan","2026-08-08 05:39:25",513.6,2,riadrayhan
2089,16656913,"Inna Davidov","2026-08-06 09:11:31",513.1,2,innadav
2090,16656608,"Jeffrey Dilley","2026-08-04 15:40:08",512.2,1,jeffreydilley
2091,16668022,"Lady and tech","2026-08-08 05:28:25",512.0,2,ladyandtech
2092,16624935,"Anjana mohan","2026-08-01 06:06:39",511.8,2,anjanamohan13
2093,16671420,"Chengchen Duan","2026-08-06 02:19:56",510.9,1,chengchenduan
2094,16644877,lu_fish,"2026-08-03 07:34:15",510.7,2,thefish114514
